1900,ZWDBQRNEHH,892373969
1432,USUWECJJLC,883229129
441,VQIDHTBCDE,891268900
1032,QBMMILPOXB,806140484
1210,EJECIZVVIZ,819704721
516,SUPMTRVIPF,811424529
1908,VWLMVPDMJW,803407225
283,NCWHRBLIRI,811408025
1646,QKXUVERKQA,852801089
1190,SJRQJGOAXI,804301476
1899,HXGTMSILKZ,801320201
482,OJDHISWKAX,806012304
168,WBORIFSUQH,873564804
487,TPBNMQUIOP,883635076
601,DUBPTSAVES,828370641
920,EHLGECTNAZ,867899521
1067,DSBVQQIJQL,830494016
414,AGXKSMFAUW,816728100
991,LIAUYICCQD,812821124
37,ZJENPEVQGX,809622404
1158,PVRJUFSIKD,826045529
1864,UKEJGJEFSC,888842564
548,BJYOVDLNBF,801600225
1160,WADBFZRWMO,857668225
1124,VQSPOOSLAQ,832325156
1910,WRTTSNMDZN,891082201
446,ZVBAFAZJOH,827751824
1758,ZZCZNKFWNW,806852996
1270,JBVNAXRHRV,816982416
1203,JHCGFASDVW,843640881
224,OZVAFMSNSN,849091856
268,TEYHTLQLBB,800002809
815,OVTTLNKZNQ,845738169
1075,ETQKITTRHY,831928196
1471,UNXNVPJANT,821528569
502,OFUIKWAFKC,809537156
208,SDQWSMTCJG,839537529
725,WNKDXYMECL,820166244
327,XIOHNJQRJS,837714009
1673,RXEKVOXIEY,846458601
696,SMXJRWPSUR,888952516
1658,OSBRBWDJDO,889048100
1570,MIWVPILVOV,814636644
974,ZMYQPTHDMZ,808142916
1118,RNEZUMCIRZ,861433361
53,JBXPHOOHPK,812845056
250,FGRATZBSGU,830327049
45,PSZRNAVYMM,800015129
1552,RKIBXGWLOH,811999889
897,JZBDWKBEVK,851637504
1087,VXKHCQPQIA,837411009
1202,ZMSHGHTLFS,823556201
433,TFISGGLGCO,855095441
1069,EONIYVQVUR,810397049
617,GLIXLAXXTO,844499769
1738,UGFHRJTDOP,825647329
364,CKMAALKICS,888830625
1222,RAAHOAWOMX,801088225
874,AIKNSUGJQC,806250000
1954,MKVGJTNEJK,897603600
350,XPHQLSRZIH,856164164
165,ZOMWNLMBUP,827597824
299,CZTWZZVEWX,838412816
1848,QJTHGEYYGO,832697600
1132,ZMSRZQPMAD,817969881
1896,EVMEFBABFL,820641316
281,EQVRBACUIG,861218576
106,SIGBHZJZUJ,806880129
312,QNIVFJZAUQ,808661249
259,BJLKYERTAH,890246849
876,LLKFVTEZAZ,849861249
1687,BHEETEUDDI,838623441
1537,FOYMGPGUOU,815915236
401,CKVRJBFRJP,898684356
834,YSDKHSOICM,870015625
1425,KUETXCKNHX,826946481
1532,ZASEHCZXMI,842674084
1862,QRNQYQISVC,848706441
572,FQSGBXIISY,829517489
1384,BDNMETGLMN,896933264
1331,ZLERQOOVEI,882817441
1192,QGQBTEQMPP,894534244
1306,LBRRBBLYGY,800362404
309,CUFDIAMHTK,832433025
1586,LFKXWYXUAL,837714724
332,XKEWPZHBJS,802697956
1352,OVKQSNHGCG,857142729
1305,HDYMIGGAVY,839950625
1372,JBUSMDDVCM,852102889
1448,QBYSRTFWPO,825920900
282,IPYHBBXIPB,812704521
1232,YIJFZSHTEP,862409536
1569,VBICIOEHEO,862102841
739,ZUHWQQSLDZ,810745284
269,VOQOZKYNAY,866732816
15,HWQNQRQPMX,864316304
1339,CWYVEFLCLG,861544025
740,SFOJSWRQCN,866011681
904,AMCGLTMJTM,819389441
770,HIYDLXDJOH,822024249
1444,QXAPLWUMKP,899400900
1748,OMZILXZZRK,828255625
514,RXJSTCWRSX,840292416
187,UDQBHMKNHF,827124889
290,KHDKCRFVBE,810112100
41,DUUNFSKSRS,885064361
1044,DHLSICUTFM,856896784
49,GRPUNKDMBP,892079601
92,UDMPHMECKO,846053569
361,ZGHUTIFKLG,805520896
914,NLBLSEENDU,864771649
1990,MRJUQEGWQJ,868440964
1972,PAFHZDVXVO,876108176
1944,RRHEHSRESF,801695204
1985,ACLXCXGTTQ,817527281
1527,NFEQMTLTFA,825266884
1217,VAPLUDLBEG,801907161
1803,SVLBRFQHDD,866152889
1799,WIDXTSEOLR,828190225
602,SIPPQMOTJH,807086244
1134,RWSDAGMVYQ,857668225
1781,CEGLIUUQVB,823323136
1528,GZIEHOWKJS,800006400
998,BMWEOILEJR,858660281
1783,KPVWNUHTRW,865508225
1525,GASMUOHHOH,800636804
604,EFULGEXKTR,811155600
205,BWYVWTGTOQ,866684201
1599,JGUXHZYPLW,816096144
40,IMWZOBIWYB,850673889
743,OHUVOGLDXH,838514436
1675,NEHJFKDGCL,869061025
1789,PJIYIYQCQM,899233225
75,EFWSJRXJHG,845365056
1503,LNNQXARGFX,892058249
532,FCPXSCJKCF,862460516
822,EHKTUSDGZX,867935681
1492,DKSCFYKPVY,894667921
1522,AJTNTRUJKU,838764304
931,ORAWURHJOP,850225569
1682,CGVUNQMRYD,801177225
1925,JPDNAXBPZU,852050169
1709,LPKKUCZVEJ,885981921
1451,QXKFXINHSO,869395044
1950,RTRCGDYLTQ,859718969
2000,OCQTKMIBHP,801412864
518,NHXBRHHFOB,876877824
445,VKOSAGGMPB,803429904
729,WCPAMEVWTY,862543524
678,TAGRNFFMNP,814668900
1991,PUTSJNBZMX,873712400
811,DVBXRNSAQW,827825625
633,IRQVWQQUYX,856603041
1852,WAZLNHJKKC,831514896
698,FZAXADTKLH,882736324
1328,FBKOOQPOWB,822991161
1540,XOORDUUJID,820314649
398,LTZYDYZVAH,831864809
1114,FLSPDLQKEW,844865296
921,QPSOUUBCPY,841546169
1301,VOWPGWMOOQ,809467729
1657,HTXRPRXZNX,805408100
1187,TEVFNORJBE,843640225
966,URNWRAMCAD,853178944
1497,QETPXOEBJN,840462321
59,KJILEFRAAM,801034289
1193,IIDGZFVGQV,839775489
964,IQMAJAGFHZ,887217329
1779,DVYCRPZMAP,805016804
1920,BQWVWENKRX,817196100
856,XQLXVKHDJY,803005504
1332,TUAKBMUZAQ,886896241
1757,QXLWOIKCZG,892071881
247,UILGMFCSWT,806250816
681,KYLZCRUPMI,860278361
1932,DEXURDAWQO,877925369
402,GDJDRWDNPO,849116900
1096,RCEMOAXVUF,868238884
1470,TZYWLWBZPG,833558849
149,UTDCCKXAAY,855738009
591,ZPSCRHJOTY,808072704
316,XBQMURWMXC,820819025
1815,UPQUBLBCSN,807322436
1763,CCJYMXOFNX,824137569
1435,HIWOSEWPTC,850038001
635,FSVVNTGUXE,834952100
1249,LQWJIAMFKO,814055001
66,XOTHOWKBJZ,844943616
1265,EEARMHLFFB,818533025
542,MJCAFCUYVD,812894276
391,EMGSDYMZMM,891998016
1744,KEEWFWGLDP,889010001
955,WCXWCUJWHE,804106225
277,DOYJWPYATM,833744481
1226,TKVBHGFSEI,868856804
1314,YZUROCACWE,855905529
210,YAAYKQRXYC,815342889
39,JLLCHHBFQM,896597284
121,MYJFJNHHSS,839824784
869,WBJIOUYMHL,856480225
172,IUSSQFQWEH,862792081
1126,IYPZVVZTDU,835837449
1549,NVFHBXYETA,800801600
1347,NTJAPPSXGT,804648336
1402,QAFIPCFHVT,893813881
419,KDWICKDILS,851900081
1373,OEKRLZVNGD,805061809
1468,ZLRVOQLDTD,892006464
234,TTNHODTONP,803689984
1858,UREDXUZRNS,881165824
1459,UOXVYPPKQA,835552164
387,IEBDUTOEUN,878626089
1490,BCXQNSBUJW,830731025
1500,CQZZFFSKDO,818897216
1869,GWFASXWKQN,876024996
608,RCHJWZWMOZ,844701696
1091,ZOIPZWDMKR,872214241
1886,TLLKORCOPY,824378944
395,QLZMREWQNK,859415876
1836,PXWWLDUVYT,815833856
189,SJFAEEDFUU,876020961
1050,XANSPRGGWD,835788100
1860,YXPBRWTVPM,870895225
1107,UIPXARRBPH,805909761
1380,SGYLGJNDLB,836401529
668,ZUVJOXYIPM,844755600
1571,SLWOPGBVTV,897711721
745,TEXYRWIZZO,879973184
788,FIUBZYBLWM,858262689
1106,GRJXJMDWBQ,881496100
107,MMYSPNARAE,897535376
1139,WLYZGKXYSP,813021584
1984,XLYBXBRWWG,840648900
636,IDRNWWTQKD,828558336
653,XCDJWIKFAT,846629924
754,HWZTZRBXJC,803490225
1562,RVYYKUJNUG,891214225
873,LGLTLVEINN,828304356
588,ZGTZIUFUZI,834035844
901,AQWOTZQBLH,803622400
505,THHHUGJZMF,881494784
1546,HVLZMIOVRI,875032900
646,HVHFQTDVTN,859251969
713,EQIMLHCZTC,808555561
1307,HEFIHVFEWL,879610000
1285,VMNVQJBZKQ,855984561
954,ZEBNLIGKJF,853574400
1200,GBBGPDOXJU,862238756
1392,XYUVGMGCBU,815155449
695,ZTEUOXGTHF,850814801
1025,FNYSZKLRNZ,826410969
166,KTLPTNDMPD,840991876
58,OJBRZMWZPO,867851684
1643,JAGGZYRFXD,846327761
976,KMVWZEDALK,891915881
708,HEZOHMIURC,800477481
1964,LCXHVDTTKT,895272676
766,ZHYJGDFGNW,837868929
1865,ZVNUIEXPII,860924004
1234,TICQJESFYH,853265625
1499,XLUOPBZETS,820884900
1488,UMMWRHYLYJ,881683441
1094,NOQLUIBJGN,882241600
983,XDERKLGBXG,889340304
1856,GPKMTDLVXR,800022801
1807,FXKGJTOEPF,856030016
732,LRJPRSEQWR,857778721
1429,OGPFOCENYW,826416489
530,FDJPYEEVDG,850277764
1038,TMDEFRMTWK,880633600
1010,CUEJVMWGSF,813860729
985,OLBALEZROK,866684201
16,JJLOOVAOWU,877008441
1880,VKAHCIXUJS,884842521
284,XOQPTQQWEA,803005504
1185,KPCZGBHHEV,897891236
1983,IBDLTQVSOI,879774921
60,IGPNPUUHGX,806702921
1268,NFBQZRONMF,817050761
228,TPIXXXLZQY,849166596
1628,BBSMTHYHLO,831130809
1157,NSIIMBMTJS,804084441
1580,IUUEWRGOBY,830662769
1701,PJTLVFMUXJ,822724289
1068,JYCJPKPXFL,800880484
613,ILNHIIULLT,878734400
50,WEQTGJOPAR,846910736
22,TLYHNKOAUG,884624041
1504,UQJOYRVEUQ,813962961
599,KCMDUCLAAI,887593284
1923,FBWMNGMKGA,832114889
1293,HQZJQRFBFD,849855601
816,QIAUAPWKCZ,816008001
112,SQMETOGEPS,852649209
100,ZWMYUBZAZC,838449609
1390,ATHUAORSGA,851337225
1036,ERQQLYYFES,823522500
1026,KUXYJPWWMI,853605625
1312,WWVMLQTZZR,866479649
801,PHZLCEPAYT,874149321
781,FJQOVERSCJ,881848209
971,SSWAFKENWE,867773584
255,SLRKVWPNVG,819944769
1358,MTTYQQQAYG,835732329
400,QSUOWKVFCC,867340096
731,NPHDBYTWOD,827466724
670,XTEYYQDHXW,872633321
206,MICXAPZARK,883932361
373,TPUTIEBPBB,816974400
349,WIGROVJCDZ,845705625
29,FWLQIJTVDW,878455969
93,RWOSPOFGHF,820481604
399,KIXJWZZTDJ,847114161
1172,MKSIGNQHQG,837428729
1366,VOFGLFMJXB,824524836
1647,NYVZZFVZYF,828103844
1703,NYSEDYHHHR,820822500
1635,BPDIQHOHVE,858197025
104,OAMVAFYRAR,805165961
711,OXPRURTYMK,883753984
83,IDUKUHJZEF,861304064
1847,NPQBGLCSGD,814920644
804,YAHORKTKMG,832398864
513,RIYKLDKDFR,813653025
330,JDPMOXBYUY,805397264
1578,ENBVDAYHDB,880048809
175,TBIOLYDNIL,891754276
1780,VXEWBCIPAN,859907600
1237,BNOFAJLJBR,869450496
1507,FUROUJREGC,849197796
939,SZRRRUGIMN,819386409
1937,KHKTTAXNTZ,801968409
186,KJISUXHATM,862091236
1716,DOATZYJZJE,860164484
1548,RLKQQBASQG,828126361
30,XHRCBLDVGY,859371025
981,NDBYPQQIDC,853773761
27,KDCPWSRTES,817380561
274,KGOTZJMNZQ,819612025
1154,ALZDFEDGAU,819229689
57,ZUZOSRKRUS,852206161
1162,OXRDILPOMO,811946244
460,YHZQJZDHTB,886471401
1822,QHYYZROMPY,805185536
757,OZSQORQMQL,813210436
933,KOZUYWMOBC,818429849
959,RCGGOEWVRX,872219849
1280,PJMRCIXNSD,851937600
501,KHQSQCHLHT,838950081
52,BBHAWDYDCP,877969681
1060,UHEVOIXRWL,854491024
1994,DJSMWTBVYA,873152081
244,PSWCGMMVED,856933376
867,PLHQAKBMMV,838074384
1248,BLTINMZBKJ,815261696
1808,VTBMXOLAPG,827478564
1660,NTDZQFPVIY,889115001
960,WYSZBLQGPW,832228329
845,TQJFNECOLO,823916816
124,XGCJWLGRSM,874132100
1767,GZJZMLONUP,875695025
1342,WPOPABJPLI,864537600
372,ZPPKWLBMJA,898370409
380,AUROQRDQWC,856948161
1273,JJOQRBMAQV,867208225
192,DUKXFFJPSS,868250244
659,OCMERJMZIU,898149289
1023,OLBMCGBRRV,808690704
1297,GABDVXILMG,841908644
356,LSYOYHGMGO,826388769
1796,HWIJSHDRWR,888256516
620,LTMGTUJDCU,869824164
1144,DSLMCRFIPQ,889102500
102,UYPURFMBIS,835737316
1804,YMUYUEOWDP,812723856
359,XTHTOPOTMI,892565025
1109,YUZUTZYPIR,816757284
738,PMMGVXJCNJ,819820304
1819,DTISBCTKGN,817961321
1825,PYZNLOSLRQ,898267569
369,CFQMWHBVSS,889392644
1592,JNNNXWNUUK,820906724
1357,APQVDBURJA,815062161
292,JABTQWWTBK,834194961
1736,REVHHWNXSW,893436224
1140,KDARMEQDKX,807219969
1276,DAOXFQKAYC,811128889
176,ADOJSKKVFX,810540900
718,WGOOOUPNED,821511044
854,NDPBBZDRWL,834212225
9,VWSRENZKYC,825739041
780,ZSCSFACXFZ,800998689
1516,WJENZSBDOY,878758809
323,IWLAQIGESJ,810127396
902,RFZFGYKZMU,844008976
568,JJBHIQNVOC,843736121
404,PPAZHLTJQV,808072704
1676,YYVMTAHGOL,808901904
979,ROKQMJSZJW,891169284
1104,JSVHBXSEWQ,894955044
1277,OESDTDLZTH,832778724
1846,LGRSKBADNN,866569969
769,HWDVAEQJKZ,884787456
153,KQCHBDDZWR,896096721
1584,BKEGXHALLB,802925561
1308,CDPQROMVUT,854881225
1440,JODXVIPPWE,801948816
1214,AJDJNTSGIE,855711296
89,ELJYTIHRCQ,813949284
125,AEARWTVJSJ,885692049
509,LSRWXOCCSL,843191184
1955,OPOCVGUFIL,818693444
720,SQRFPDRSYK,860938001
1583,EZNUQRQCIB,830948809
1663,XETIUKPSZR,828735376
1719,IORTTFSKWI,807719609
1800,GDOWMRYRTQ,806151809
251,ZIFNHYXWJS,820671025
1577,XTATCJFPNG,858187876
752,CWLFKFFRLZ,814402025
181,LFZDZDBTUB,880261081
721,BUTSNUWJPP,800003364
1828,DYLCBKWHPL,817522500
506,UINIPBNCIZ,887845156
775,GEURBRNBER,844913444
859,IFXICKOBIX,870107129
1604,JEQXFWHILZ,865278849
510,TWQZSQTIJV,842723904
688,JCJYUGTEDO,803999204
567,YDAXYJNECX,866100544
1052,FFCEGTPCYB,887968100
444,SSLHLRXLYD,800023409
17,WHMSNCBXCO,847610000
1573,NGISTGJOJU,820948929
1903,VJSEYIKIKZ,856771216
1561,JHRGPFDGQB,800051984
800,RLKJAPYMUZ,889075625
820,YFRQMFOZIS,859936784
246,SCILIQECIH,852403121
908,MHLWDXLOZM,887799616
638,DPOHCGUBKU,817373409
1741,APHNRVNTGN,829149201
1095,QLFEWIOAMG,852176896
1252,LHWABBSWJD,816646400
1177,HLPXNPOYMJ,809495184
1477,WTSWNNBNTR,867272201
997,HSPJDGVLZM,850140561
1212,VEKKFKZNCN,883060900
1323,DFEVWRHJMR,835164900
1712,HSWFPNVTFZ,891068849
1875,WBTUATJNDY,858521600
1141,FLKJWNWWFZ,804919524
1082,HPAOJOIQPQ,824591681
1730,QAFTUNHJFK,885520449
355,MTBIYLBHCW,870240721
1960,NZTRQPSOEX,850462276
1456,HMCZBADVOP,882437136
103,EKYRGZVXDH,843828225
647,EWFQUUHTAI,820115225
600,ISSISIYPPN,817517001
1326,VANDSEWRNF,801127844
529,VIXVFHQFAW,856147600
1700,OQDAGJCSEX,863607696
294,NXSXRZLETB,863109156
1567,RSZRCYAWWS,803591025
1669,JTWNRPSFNW,851445476
1074,JQCFQPTBZG,885729600
1272,PATUTBDJEV,875740025
1554,YTKLPHNPHB,838707216
719,SDGPMHHDAQ,843391201
425,OMVNTMDHZX,800436921
554,LONVKXZECX,894323600
1974,VZCGKMIJOO,800001089
203,CVZQLYQNWC,816337764
1420,BZIMRYRKEC,852455441
1625,KJAVFEPISI,818330176
275,MRPNDEVNMT,818372649
1128,GPSGLHABNQ,820948929
1246,KILPEEMNQY,809841284
910,YKVIXDAQVS,816251524
272,OEWQVQRTCD,894662081
940,BJALQLRCEZ,852744881
1637,EZSBCVLGNE,863478225
492,AVDQAMNFHW,800006889
72,VFBCGKCFQC,836308544
652,VQUITIVYHZ,838564849
1732,LWHGTUJRCF,823365449
1764,PVQGYUAHUB,829457921
126,AOIOJLWHYP,877719225
912,AFBCFNHWRH,874119329
1594,MNZDHEYSPK,844362089
1884,NYDMDNPLFH,882208641
995,IGPQMWFONT,818200384
989,XLEVGXNYDQ,806440489
556,MJYECSLDJE,803572100
1735,YJMNIEXRWV,852853601
1469,JTHYUISKVC,827587136
280,DKJIGAVYXJ,814124689
317,BHUMRGJQMV,814651801
3,CXGGBWKFNQ,818182441
593,UBPYLONMWA,876066361
476,VSLONOASRU,813598225
592,ZCWMBAAOLS,800110889
1680,FGOPGMINKI,864046400
945,YXJSXPFDLZ,813660416
435,KBOKMWGSDD,884140561
108,KEGJCCVHHR,811643521
1550,RLHHFHETDL,821992025
196,AHYGGYLJDD,821835689
774,FHJLRWYAXA,870459236
416,WMHLVBYPEC,860221561
1135,TQWFYIAIST,830426961
1228,WIAMMKEMPN,863510289
641,SZYSPDAAOX,868832025
385,AIHFSHCCXH,814940804
1813,OOVIMIHZJM,850427241
1809,WRSNPIHLKG,809380900
1989,GYEFJKNQFY,899790736
468,XRYDWSOVHZ,814554225
560,RJFNYGHHHP,804515625
318,KYRTNSJVWZ,885137529
768,NCYLCQMSSY,823301156
1020,GXDORKVMVQ,856454400
1169,TZCDVSFDVH,800344569
1667,WOPFREVCFW,885940496
1694,IOVCWTMVGT,893384324
1710,GEMBMIAQEI,811029041
1351,DAOBDCDSZG,899840016
736,JRYLEDHUFH,847307076
624,MVKLSQFUBV,841153041
1556,PRXNTMLQYL,885156100
1472,JAWJBXPUHB,899480676
663,KNNRMQMJCC,829408929
207,NXTUUFARZR,810888484
13,POEYLFPBNP,870229009
590,RFXDIOGCSE,802992900
553,TOILFULDVR,853252025
1841,STHPRCXKXY,818477961
1911,HWGPRGOZKQ,835402500
406,ZFROTQPOXM,879853476
911,DWWOEDKLQE,805659641
1768,FOVCURTSFF,822412096
1761,MQLLMEIZQF,899522500
1396,QIMILVPWTY,839238609
1365,FQCBYLQKBY,802446881
1415,EEJQDFPGFW,825278761
415,NSJLSOJTRX,844049769
1585,EEMPAWCXUQ,806390784
488,WPUWCZDAPD,800067081
587,UMILOCLTGC,897377424
1916,OLLCGNWMOY,805136384
236,PKXEATOWZA,850475841
693,VHWYCFZNMA,816972900
1602,RCGSQHVDEH,805333849
1547,KBHBYBVEBY,810758400
844,JCJOJONHGU,839162564
1398,VBDQXQKRFQ,855206409
1873,FTODJAQBRF,839037504
1778,BPKRBZCTXL,872020900
660,TSQQOZVEJN,852300281
1062,OVRTEPQTIB,824370441
671,HIUDGHYXYO,817507489
1443,BPMIVEZZHK,858599025
209,ECQUDOSRTJ,808311689
1557,MNJGCRBIOY,853479969
1059,PRKCYFDXKM,886083201
1057,YSLVLITWUB,840464889
626,XXOOLNVLAY,830736100
439,AQZXUGKVAK,867420521
479,CLKKULNCAQ,864205009
138,WQXKZMAUSJ,861717056
733,WSVYNCGFRA,808934121
903,WWPDYJVCTV,812909049
1385,LUVNXDBLZD,844782864
634,IXQIREUQAM,837711881
515,YWFNHCBKPM,867141636
474,ICGGUZXHRD,800072361
1115,QJFTFWAHGQ,808111104
132,TPJHAEFQZA,850715556
1692,LRPSOMAFCJ,856676900
1820,HCZYHRCXOU,896538624
1832,PAOFDMTXHV,819976809
221,STTYZUVLDV,813616100
240,PJJNEHRYKX,887626081
703,DHLTRSTHID,832598401
347,KBSEPJEISZ,860804900
465,MUNMAXIOMK,870142096
145,EDRWUDXZRF,858206084
760,FUVKOUKDWJ,873506704
1597,IXEVKJGVRB,833802596
1294,DXGMFKWMLP,858997761
191,EPVLHVHRWT,802873025
798,CILQJOEVAJ,880227849
1566,HZZAXWUYAQ,825437241
918,OENVPKVYGU,847244481
152,MKXGBFCPYP,822542400
947,QHIBNGJTGR,856000000
655,LYOEBCGNSQ,853896225
1951,SSXXASFPRO,881703521
128,YGTYDHACWY,829254161
1978,ALOPTOOKEN,811557025
1802,WOLXCVMJJC,857409936
1130,THYUMQUOWL,899761161
1090,SPBMYKOYLP,818477961
986,KJNWRWEBGE,893506225
162,GRIWNIQXDF,810118761
1378,THWMGWMVGP,831997121
1034,QKBNJHXDKU,886677569
1630,SZLXKYFRLL,846949904
56,PXIOGVLIEX,815335401
550,NQMGZAGBKW,899824400
658,EGEQPVLHXE,814388164
1521,AOEEBCVYAT,804890000
1292,JMJYFVTBMV,800606244
456,SWBDHOYNCS,899161764
1969,RLUBZMKLLD,836099689
1579,ECJJITPILY,887890625
806,CSXQLGYGLM,863582689
99,LZNAYXQKQO,852969284
1857,LJSUPQIUEF,825715041
123,BPRHTNEGYI,862821476
1618,JMHUYSHKRC,842889401
1325,BOTWUXHBXV,851380224
1785,KAPACKJHCI,846117681
333,THSYOEFJGW,837829376
605,HDDAPSWPTF,893954249
1733,OVYFFKMZCD,850945796
1024,UPTANLZOSC,813105625
1136,HBZVROOVJF,813913361
972,OCIMLMSLEB,877774761
1826,MMJVRWJSLM,837456900
305,QMCUPRYJAU,857955721
885,BJTMQMDLTC,854414116
723,ECQQNLEMKI,833154564
570,QFOTPIKPQU,818131609
1,PHQGHUMEAY,832547025
1588,YSXGBNMNGY,893945641
598,YFAXEGSEIJ,890706576
924,ACSIASPTSK,828987044
1980,MFSLYOQYRL,887553025
1661,XGNCVODQMX,850625625
1927,MCNVASAJVP,827541504
1924,EKPVVWGACZ,800005329
239,VORPJFZSLZ,865157184
683,NUQNBDIFZL,897549056
